timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-18T11:50:20.402,47,1.610489e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:21.441,48,1.633566e-02,19.70,-4.06,-29.25,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:22.494,49,1.679891e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:23.572,50,1.707520e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:24.643,51,1.693692e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:25.680,52,1.696551e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:26.721,53,1.690998e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:27.757,54,1.706546e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:28.779,55,1.699837e-02,20.40,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:29.800,56,1.695811e-02,20.40,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:30.824,57,1.701183e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:31.860,58,1.701779e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:32.915,59,1.671222e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:33.928,60,1.647041e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:34.992,61,1.669878e-02,19.70,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:36.044,62,1.691300e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:37.099,63,1.662754e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:38.137,64,1.612036e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:39.176,65,1.706008e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:40.232,66,1.663090e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:41.316,67,1.694368e-02,20.40,-4.05,-29.22,0.44,-25.56,-2.43,normal,1
2025-12-18T11:50:42.330,68,1.688549e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:43.393,69,1.637255e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:44.443,70,1.699209e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:45.513,71,1.688347e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:46.568,72,1.708806e-02,19.70,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:47.606,73,1.631228e-02,20.20,-4.05,-29.23,0.44,-25.55,-2.42,normal,1
2025-12-18T11:50:48.628,74,1.705093e-02,19.90,-4.05,-29.23,0.44,-25.55,-2.42,normal,1
2025-12-18T11:50:49.648,75,1.704561e-02,20.40,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:50.696,76,1.611380e-02,20.40,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:51.748,77,1.654934e-02,20.40,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:52.764,78,1.700645e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:53.798,79,1.620352e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:54.846,80,1.697019e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:55.885,81,,,,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:56.735,82,1.703328e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:57.678,83,1.702681e-02,19.90,-4.06,-29.25,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:58.730,84,1.673694e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:59.749,85,1.655152e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:51:00.796,86,1.692233e-02,20.40,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:51:01.812,87,1.686999e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:51:02.813,88,1.663066e-02,20.40,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:51:03.881,89,1.691306e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:51:04.921,90,1.693711e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:51:05.942,91,1.678630e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:51:06.976,92,1.663023e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:51:08.063,93,1.684922e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:51:09.304,94,1.706562e-02,20.20,-4.05,-29.23,0.44,-25.55,-2.42,normal,1
2025-12-18T11:51:10.325,95,1.595215e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.43,normal,1
2025-12-18T11:51:11.378,96,1.607848e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.43,normal,1
2025-12-18T11:51:12.403,97,1.697787e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.43,normal,1
2025-12-18T11:51:13.439,98,1.626260e-02,19.70,-4.05,-29.22,0.44,-25.56,-2.42,normal,1
2025-12-18T11:51:14.475,99,1.680082e-02,19.70,-4.05,-29.22,0.44,-25.56,-2.42,normal,1
2025-12-18T11:51:18.265,0,1.650876e-02,19.70,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:19.310,1,1.688586e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:20.333,2,1.637427e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
